#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        
500000            4.05386475e+05 -1.15085925e+05 -2.08463178e+04  5.41318718e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.66560957e+07  2.38658447e+04  3.98765625e+02
1000000           1.46229696e+05 -4.30943176e+05 -2.08463178e+04  5.98019190e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.17879116e+05  2.43186585e+02  3.98765625e+02
1500000           1.77247282e+05 -4.25988076e+05 -2.08463178e+04  6.24081676e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.34398063e+05  1.33836181e+02  3.98765625e+02
2000000           1.81045843e+05 -4.22473330e+05 -2.08463178e+04  6.24365491e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.17397264e+05  1.42422239e+02  3.98765625e+02
2500000           1.75842980e+05 -4.23039686e+05 -2.08463178e+04  6.19728984e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.30858901e+05  1.86127444e+02  3.98765625e+02
3000000           1.82270995e+05 -4.27242148e+05 -2.08463178e+04  6.30359460e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.74348757e+05  1.13659542e+02  3.98765625e+02
3500000           1.73849008e+05 -4.34207153e+05 -2.08463178e+04  6.28902479e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.74796501e+05  1.63937264e+02  3.98765625e+02
4000000           1.89451691e+05 -4.31377460e+05 -2.08463178e+04  6.41675469e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.05176549e+05  1.99098020e+02  3.98765625e+02
4500000           1.98351483e+05 -4.27189861e+05 -2.08463178e+04  6.46387661e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.49107003e+05  2.53998998e+01  3.98765625e+02
50000000          1.73595753e+05 -4.29644802e+05 -2.08463178e+04  6.24086872e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.09856853e+05  4.52227368e+01  3.98765625e+02
