#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        VOLUME          
1000              1.03757726e+08  1.01207487e+08 -2.04793942e+05  8.95903735e+05  0.00000000e+00  1.85912865e+06  7.31990154e+05  4.90082454e+06  2.00471785e+09  1.01301902e+06  1.52337686e+03  9.12707796e+04
2000              8.31478370e+07  8.21524926e+07 -2.02383560e+05  1.01721822e+06  0.00000000e+00  1.80509773e+05  5.83635827e+05  3.36463698e+06  1.61423257e+09  8.11508567e+05  1.50544703e+03  9.23605266e+04
3000              7.04152145e+07  6.99886012e+07 -1.99507062e+05  1.09886571e+06  0.00000000e+00 -4.72745348e+05  5.09044412e+05  2.78250979e+06  1.33917491e+09  6.62446967e+05  1.48404996e+03  9.36907223e+04
4000              6.12039019e+07  6.10369318e+07 -1.97292968e+05  1.15394935e+06  0.00000000e+00 -7.89686272e+05  4.33638199e+05  2.53890859e+06  1.16932436e+09  5.71858369e+05  1.46758024e+03  9.47429938e+04
5000              5.26606055e+07  5.27612546e+07 -1.94546276e+05  1.19087079e+06  0.00000000e+00 -1.09697359e+06  3.54821199e+05  2.30747674e+06  1.00919816e+09  4.86708301e+05  1.44714874e+03  9.60792824e+04
6000              4.65383864e+07  4.68704107e+07 -1.92343866e+05  1.22476680e+06  0.00000000e+00 -1.36444726e+06  2.85493151e+05  2.10698167e+06  9.06059714e+08  4.32275991e+05  1.43076593e+03  9.71794718e+04
7000              4.12505424e+07  4.17938638e+07 -1.90558886e+05  1.25627917e+06  0.00000000e+00 -1.60904163e+06  2.14667731e+05  1.93078097e+06  8.17242956e+08  3.86095749e+05  1.41748820e+03  9.80905201e+04
8000              3.44460602e+07  3.51273156e+07 -1.87524717e+05  1.28872116e+06  0.00000000e+00 -1.78245186e+06  1.65827837e+05  1.80391605e+06  6.94887648e+08  3.22412672e+05  1.39491828e+03  9.96765148e+04
9000              3.02131211e+07  3.09758432e+07 -1.85359546e+05  1.31076057e+06  0.00000000e+00 -1.88812321e+06  1.15721263e+05  1.74701424e+06  6.12313033e+08  2.80786440e+05  1.37881248e+03  1.00840415e+05
10000             2.75447280e+07  2.83977968e+07 -1.84226507e+05  1.33357917e+06  0.00000000e+00 -2.00242151e+06  6.54213341e+04  1.68193925e+06  5.60292390e+08  2.55237105e+05  1.37038427e+03  1.01460412e+05
