#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        VOLUME          
1000              9.93004518e+07  9.61241111e+07 -2.02874970e+05  9.18121587e+05  0.00000000e+00  2.46109418e+06  7.45886656e+05  5.48930288e+06  2.00459571e+09  1.01294526e+06  1.50910242e+03  9.21371071e+04
2000              7.61050587e+07  7.45800820e+07 -1.98709659e+05  1.03030572e+06  0.00000000e+00  6.93380586e+05  5.90310586e+05  3.87235663e+06  1.49213348e+09  7.37767371e+05  1.47811841e+03  9.40665340e+04
3000              6.52310394e+07  6.43765028e+07 -1.96694368e+05  1.11743167e+06  0.00000000e+00 -6.62006774e+04  4.93193719e+05  3.20659801e+06  1.26044838e+09  6.15023588e+05  1.46312750e+03  9.50304404e+04
4000              5.29413490e+07  5.26342758e+07 -1.93000430e+05  1.16578497e+06  0.00000000e+00 -6.65711345e+05  3.69341733e+05  2.72765373e+06  1.08142187e+09  5.20455452e+05  1.43564984e+03  9.68513956e+04
5000              4.49865728e+07  4.49192837e+07 -1.90465104e+05  1.22968239e+06  0.00000000e+00 -9.71928128e+05  3.14645528e+05  2.47327178e+06  8.82735860e+08  4.15887725e+05  1.41679060e+03  9.81367029e+04
6000              4.11830722e+07  4.12980970e+07 -1.89734402e+05  1.25877232e+06  0.00000000e+00 -1.18406271e+06  2.58245456e+05  2.31570908e+06  8.12724412e+08  3.81546873e+05  1.41135521e+03  9.85150900e+04
7000              3.62562306e+07  3.65349334e+07 -1.87885406e+05  1.30644969e+06  0.00000000e+00 -1.39726701e+06  1.96346567e+05  2.16186829e+06  7.45494364e+08  3.47263189e+05  1.39760130e+03  9.94855568e+04
8000              3.21148239e+07  3.26648814e+07 -1.86792387e+05  1.33904706e+06  0.00000000e+00 -1.70231216e+06  1.26256500e+05  1.92440990e+06  6.57863437e+08  3.03370648e+05  1.38947079e+03  1.00066430e+05
9000              2.83474272e+07  2.90996092e+07 -1.85420905e+05  1.36938140e+06  0.00000000e+00 -1.93614243e+06  7.11402572e+04  1.74403365e+06  6.08174589e+08  2.79240960e+05  1.37926890e+03  1.00806737e+05
10000             2.54504401e+07  2.63050395e+07 -1.84230803e+05  1.39456689e+06  0.00000000e+00 -2.06493546e+06  2.39002014e+04  1.66112200e+06  5.49706155e+08  2.50776567e+05  1.37041623e+03  1.01457888e+05
