0 8.9812e+02
1000 8.8326e+02
2000 8.7291e+02
3000 8.6220e+02
4000 8.5425e+02
5000 8.3838e+02
6000 8.3139e+02
7000 8.2457e+02
8000 8.1935e+02
9000 8.1517e+02
10000 8.0621e+02
