#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        
500000            1.53285350e+05 -1.03310549e+05 -1.17579941e+04  2.68353892e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.77034372e+07  3.43237484e+04  3.97335741e+02
1000000          -4.21639171e+03 -2.69069800e+05 -1.17579941e+04  2.76611402e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.48541530e+05 -9.56247624e+01  3.97335741e+02
1500000          -1.92422748e+04 -2.74800557e+05 -1.17579941e+04  2.67316277e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.88866797e+05 -6.54867249e+01  3.97335741e+02
2000000          -3.12087931e+04 -2.91003742e+05 -1.17579941e+04  2.71552943e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.66188645e+05 -5.40333847e+01  3.97335741e+02
2500000          -4.31111893e+04 -3.00534108e+05 -1.17579941e+04  2.69180913e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.13244997e+05 -2.72948043e+01  3.97335741e+02
3000000          -5.73048594e+04 -3.13250291e+05 -1.17579941e+04  2.67703425e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.82412262e+05 -1.17230858e+01  3.97335741e+02
3500000          -6.40502064e+04 -3.17719166e+05 -1.17579941e+04  2.65426954e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.77235674e+05 -9.10870996e+00  3.97335741e+02
4000000          -8.34228127e+04 -3.41827758e+05 -1.17579941e+04  2.70162939e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.34999276e+05 -3.82815526e+01  3.97335741e+02
4500000          -7.60107359e+04 -3.36410304e+05 -1.17579941e+04  2.72157562e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.75748471e+05 -8.35761498e+00  3.97335741e+02
50000000         -7.47813101e+04 -3.37985554e+05 -1.17579941e+04  2.74962238e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.74358605e+05 -7.65567899e+00  3.97335741e+02
