#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        VOLUME          
1000              1.51998982e+06  9.31016253e+05 -3.39441338e+04  6.88167402e+05  0.00000000e+00 -6.52496990e+04 -3.39074885e+04  3.01615907e+05  4.51936529e+07  2.32000140e+04  4.34714088e+02  9.18387170e+04
2000              8.94953215e+05  3.48841582e+05 -3.33345411e+04  7.30074238e+05  0.00000000e+00 -1.50628064e+05 -9.69863479e+04  2.75132286e+05  2.73185074e+07  1.39032924e+04  4.26907186e+02  9.35183114e+04
3000              5.85332406e+05  8.42488302e+04 -3.31614959e+04  7.49821068e+05  0.00000000e+00 -2.15575996e+05 -1.41447377e+05  2.51819903e+05  1.95172254e+07  9.93909101e+03  4.24691039e+02  9.40048623e+04
4000              3.74441711e+05 -1.07686288e+05 -3.28931809e+04  7.76131874e+05  0.00000000e+00 -2.61110694e+05 -1.77291787e+05  2.40486920e+05  1.37866434e+07  7.07380964e+03  4.21254795e+02  9.47720914e+04
5000              2.37216053e+05 -2.33490894e+05 -3.26155967e+04  7.95362754e+05  0.00000000e+00 -2.92040211e+05 -2.04361694e+05  2.35010420e+05  1.08902957e+07  5.62736127e+03  4.17699843e+02  9.55783282e+04
6000              8.18243853e+04 -3.47752038e+05 -3.24559190e+04  8.03969700e+05  0.00000000e+00 -3.41937358e+05 -2.46339853e+05  2.24842270e+05  8.17059050e+06  4.27869393e+03  4.15654891e+02  9.60481746e+04
7000              9.91541477e+03 -4.02568363e+05 -3.23591831e+04  8.10349440e+05  0.00000000e+00 -3.65506479e+05 -2.61375481e+05  2.14963202e+05  5.99475410e+06  3.22460479e+03  4.14416018e+02  9.63352445e+04
8000             -7.22696128e+04 -4.72566491e+05 -3.22280118e+04  8.12883475e+05  0.00000000e+00 -3.80358585e+05 -2.71695072e+05  2.09668338e+05  5.25668279e+06  2.86465824e+03  4.12736140e+02  9.67277438e+04
9000             -1.47594790e+05 -5.17059799e+05 -3.20880943e+04  8.08743846e+05  0.00000000e+00 -4.07190743e+05 -2.90134284e+05  2.00801084e+05  3.33769887e+06  1.93706960e+03  4.10944251e+02  9.71492709e+04
10000            -2.04604433e+05 -5.49893516e+05 -3.19745160e+04  8.04791235e+05  0.00000000e+00 -4.27527636e+05 -3.03659685e+05  1.93633875e+05  2.64755008e+06  1.60311048e+03  4.09489683e+02  9.74941801e+04
