#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        
500000            3.63921098e+05 -1.75713404e+05 -2.08463178e+04  5.60480819e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.66560949e+07  2.38658443e+04  3.98765625e+02
1000000           1.66024818e+05 -4.17983931e+05 -2.08463178e+04  6.04855067e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.25861938e+05  2.39154953e+02  3.98765625e+02
1500000           1.71064188e+05 -4.26301606e+05 -2.08463178e+04  6.18212112e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.57157775e+05  1.72845500e+02  3.98765625e+02
2000000           1.59431137e+05 -4.35044888e+05 -2.08463178e+04  6.15322343e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.30095830e+05  1.86512824e+02  3.98765625e+02
2500000           1.71456680e+05 -4.30370261e+05 -2.08463178e+04  6.22673259e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.18443204e+05  1.41893999e+02  3.98765625e+02
3000000           1.82539698e+05 -4.31417985e+05 -2.08463178e+04  6.34804001e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.73694935e+05  1.13989748e+02  3.98765625e+02
3500000           1.90557667e+05 -4.23048822e+05 -2.08463178e+04  6.34452807e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.73843504e+05  2.14922415e+02  3.98765625e+02
4000000           1.67563771e+05 -4.25889240e+05 -2.08463178e+04  6.14299329e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.83316760e+05  1.09130355e+02  3.98765625e+02
4500000           1.65033665e+05 -4.26923120e+05 -2.08463178e+04  6.12803103e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.49888273e+05  1.26013028e+02  3.98765625e+02
50000000          1.61405610e+05 -4.31310385e+05 -2.08463178e+04  6.13562313e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.07251403e+05  1.98050139e+02  3.98765625e+02
