#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        VOLUME          
2500              3.07770448e+06  2.27580728e+06 -6.72657438e+04  9.42921180e+05  0.00000000e+00 -7.37582350e+04 -6.46353492e+04  3.28696958e+05  1.03998499e+08  5.30866465e+04  5.77572321e+02  9.21862599e+04
5000              1.90622049e+06  1.08468199e+06 -6.63487546e+04  1.05491720e+06  0.00000000e+00 -1.67029942e+05 -1.26883820e+05  2.92597334e+05  6.29549348e+07  3.18026986e+04  5.69698660e+02  9.34601657e+04
7500              1.18793900e+06  3.52332062e+05 -6.50170510e+04  1.10544520e+06  0.00000000e+00 -2.04821206e+05 -1.44136226e+05  2.69331129e+05  4.40589693e+07  2.20001829e+04  5.58264087e+02  9.53738381e+04
10000             6.92986738e+05 -1.36223290e+05 -6.35999053e+04  1.12825528e+06  0.00000000e+00 -2.35445350e+05 -1.56287590e+05  2.49700355e+05  3.28008929e+07  1.62173100e+04  5.46095870e+02  9.75046933e+04
12500             2.68599162e+05 -5.48022131e+05 -6.14672529e+04  1.12675880e+06  0.00000000e+00 -2.48670253e+05 -1.64159964e+05  2.42789766e+05  2.42572983e+07  1.18386463e+04  5.27784008e+02  1.00894680e+05
15000            -6.45878676e+03 -8.02148054e+05 -5.97474481e+04  1.12541136e+06  0.00000000e+00 -2.69974648e+05 -1.78178342e+05  2.34165469e+05  1.49769716e+07  7.21242808e+03  5.13017032e+02  1.03788337e+05
17500            -1.62959847e+05 -9.37091362e+05 -5.83494002e+04  1.12653674e+06  0.00000000e+00 -2.94055827e+05 -1.92431780e+05  2.22687678e+05  1.05746178e+07  5.10973852e+03  5.01012798e+02  1.06273016e+05
20000            -2.36597365e+05 -1.00315518e+06 -5.75471972e+04  1.12880739e+06  0.00000000e+00 -3.04702376e+05 -1.97763470e+05  2.16127008e+05  7.80678785e+06  3.82527471e+03  4.94124741e+02  1.07751336e+05
22500            -2.98326593e+05 -1.04749388e+06 -5.68758218e+04  1.11975494e+06  0.00000000e+00 -3.13711833e+05 -2.05020326e+05  2.13585385e+05  6.65628642e+06  3.30827692e+03  4.88360026e+02  1.09026450e+05
25000            -3.29706327e+05 -1.08396536e+06 -5.61232100e+04  1.13106684e+06  0.00000000e+00 -3.20684599e+05 -2.09354336e+05  2.10063960e+05  4.83618130e+06  2.48882234e+03  4.81897780e+02  1.10486069e+05
