#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_DENS        VOLUME          
1000              9.99066388e+07  9.71665758e+07 -2.03327279e+05  8.86324835e+05  0.00000000e+00  2.05706547e+06  7.17890210e+05  5.11366533e+06  2.00454193e+09  1.01291696e+06  1.51246696e+03  9.19326732e+04
2000              7.13675717e+07  7.04539584e+07 -1.97025876e+05  1.00974525e+06  0.00000000e+00  1.00893940e+05  5.41726073e+05  3.32836921e+06  1.43821388e+09  7.09388143e+05  1.46559345e+03  9.48840307e+04
3000              5.11795709e+07  5.09650325e+07 -1.89799349e+05  1.09523670e+06  0.00000000e+00 -6.90898898e+05  4.22986484e+05  2.65156243e+06  1.06350977e+09  5.07890637e+05  1.41183833e+03  9.84911629e+04
4000              3.90947590e+07  3.92175853e+07 -1.84201111e+05  1.14979438e+06  0.00000000e+00 -1.08841955e+06  3.22909810e+05  2.35008023e+06  8.29039685e+08  3.83563597e+05  1.37019536e+03  1.01484176e+05
5000              3.29646403e+07  3.33163909e+07 -1.81620618e+05  1.19331531e+06  0.00000000e+00 -1.36344529e+06  2.42441260e+05  2.15252793e+06  6.50058195e+08  2.92270415e+05  1.35100015e+03  1.02917086e+05
6000              2.87728779e+07  2.92783930e+07 -1.80053276e+05  1.22954371e+06  0.00000000e+00 -1.55500552e+06  1.77117010e+05  2.02395089e+06  5.85230499e+08  2.61060060e+05  1.33934134e+03  1.03812297e+05
7000              2.56579021e+07  2.62694302e+07 -1.79076160e+05  1.27151194e+06  0.00000000e+00 -1.70396386e+06  1.25661841e+05  1.92381879e+06  5.23797253e+08  2.31560755e+05  1.33207299e+03  1.04378134e+05
8000              2.29548419e+07  2.37026801e+07 -1.78173864e+05  1.31169904e+06  0.00000000e+00 -1.88136335e+06  8.95651072e+04  1.78016958e+06  4.79496050e+08  2.11136578e+05  1.32536118e+03  1.04906559e+05
9000              2.07789348e+07  2.16350425e+07 -1.77117779e+05  1.33455870e+06  0.00000000e+00 -2.01354869e+06  5.94427431e+04  1.67684176e+06  4.52014916e+08  1.98592688e+05  1.31750540e+03  1.05532599e+05
10000             1.80508968e+07  1.90519108e+07 -1.75984410e+05  1.35859505e+06  0.00000000e+00 -2.18362464e+06  1.02025246e+04  1.55491718e+06  4.11189629e+08  1.79198003e+05  1.30907475e+03  1.06211941e+05
